feature,importance,absolute_importance
individual,-0.004938271604938293,0.004938271604938293
leading,-0.004938271604938293,0.004938271604938293
white,-0.004938271604938293,0.004938271604938293
operation,-0.004938271604938293,0.004938271604938293
impact,-0.004938271604938293,0.004938271604938293
house,-0.004938271604938293,0.004938271604938293
held,-0.004938271604938293,0.004938271604938293
action,-0.004938271604938293,0.004938271604938293
aid,-0.004938271604938293,0.004938271604938293
percentage,-0.004938271604938293,0.004938271604938293
congress,-0.0049382716049382715,0.0049382716049382715
reported,-0.002469135802469169,0.002469135802469169
current,-0.002469135802469169,0.002469135802469169
joe,-0.002469135802469169,0.002469135802469169
democrat,-0.002469135802469169,0.002469135802469169
debt,-0.0024691358024691466,0.0024691358024691466
left,-0.0024691358024691466,0.0024691358024691466
majority,-0.0024691358024691466,0.0024691358024691466
monday,-0.0024691358024691466,0.0024691358024691466
los,-0.0024691358024691466,0.0024691358024691466
committee,-0.0024691358024691466,0.0024691358024691466
comment,-0.0024691358024691466,0.0024691358024691466
large,-0.0024691358024691466,0.0024691358024691466
deliver,-0.0024691358024691466,0.0024691358024691466
democratic,-0.0024691358024691466,0.0024691358024691466
labor,-0.0024691358024691466,0.0024691358024691466
commitment,-0.0024691358024691466,0.0024691358024691466
running,-0.0024691358024691466,0.0024691358024691466
legal,-0.0024691358024691466,0.0024691358024691466
million,-0.0024691358024691466,0.0024691358024691466
confirmed,-0.0024691358024691466,0.0024691358024691466
considered,-0.0024691358024691466,0.0024691358024691466
medium,-0.0024691358024691466,0.0024691358024691466
constitutional,-0.0024691358024691466,0.0024691358024691466
significant,-0.0024691358024691466,0.0024691358024691466
continued,-0.0024691358024691466,0.0024691358024691466
minute,-0.0024691358024691466,0.0024691358024691466
contributed,-0.0024691358024691466,0.0024691358024691466
court,-0.0024691358024691466,0.0024691358024691466
senator,-0.0024691358024691466,0.0024691358024691466
loss,-0.0024691358024691466,0.0024691358024691466
security,-0.0024691358024691466,0.0024691358024691466
key,-0.0024691358024691466,0.0024691358024691466
community,-0.0024691358024691466,0.0024691358024691466
meet,-0.0024691358024691466,0.0024691358024691466
police,-0.0024691358024691466,0.0024691358024691466
report,-0.0024691358024691466,0.0024691358024691466
justice,-0.0024691358024691466,0.0024691358024691466
provide,-0.0024691358024691466,0.0024691358024691466
february,-0.0024691358024691466,0.0024691358024691466
feel,-0.0024691358024691466,0.0024691358024691466
having,-0.0024691358024691466,0.0024691358024691466
follow,-0.0024691358024691466,0.0024691358024691466
following,-0.0024691358024691466,0.0024691358024691466
harris,-0.0024691358024691466,0.0024691358024691466
provided,-0.0024691358024691466,0.0024691358024691466
pro,-0.0024691358024691466,0.0024691358024691466
pressure,-0.0024691358024691466,0.0024691358024691466
close,-0.0024691358024691466,0.0024691358024691466
presidential,-0.0024691358024691466,0.0024691358024691466
president,-0.0024691358024691466,0.0024691358024691466
politics,-0.0024691358024691466,0.0024691358024691466
given,-0.0024691358024691466,0.0024691358024691466
hamas,-0.0024691358024691466,0.0024691358024691466
priority,-0.0024691358024691466,0.0024691358024691466
doge,-0.0024691358024691466,0.0024691358024691466
provides,-0.0024691358024691466,0.0024691358024691466
history,-0.0024691358024691466,0.0024691358024691466
great,-0.0024691358024691466,0.0024691358024691466
institution,-0.0024691358024691466,0.0024691358024691466
offer,-0.0024691358024691466,0.0024691358024691466
election,-0.0024691358024691466,0.0024691358024691466
eligible,-0.0024691358024691466,0.0024691358024691466
emergency,-0.0024691358024691466,0.0024691358024691466
employee,-0.0024691358024691466,0.0024691358024691466
head,-0.0024691358024691466,0.0024691358024691466
region,-0.0024691358024691466,0.0024691358024691466
organization,-0.0024691358024691466,0.0024691358024691466
essential,-0.0024691358024691466,0.0024691358024691466
human,-0.0024691358024691466,0.0024691358024691466
rate,-0.0024691358024691466,0.0024691358024691466
partner,-0.0024691358024691466,0.0024691358024691466
push,-0.0024691358024691466,0.0024691358024691466
purchase,-0.0024691358024691466,0.0024691358024691466
inclusion,-0.0024691358024691466,0.0024691358024691466
press,-0.0024691358024691466,0.0024691358024691466
management,-0.0024691358024691466,0.0024691358024691466
tariff,-0.0024691358024691466,0.0024691358024691466
additionally,-0.0024691358024691466,0.0024691358024691466
win,-0.0024691358024691466,0.0024691358024691466
billionaire,-0.0024691358024691466,0.0024691358024691466
title,-0.0024691358024691466,0.0024691358024691466
threat,-0.0024691358024691466,0.0024691358024691466
water,-0.0024691358024691466,0.0024691358024691466
union,-0.0024691358024691466,0.0024691358024691466
subject,-0.0024691358024691466,0.0024691358024691466
wanted,-0.0024691358024691466,0.0024691358024691466
texas,-0.0024691358024691466,0.0024691358024691466
used,-0.0024691358024691466,0.0024691358024691466
area,-0.0024691358024691466,0.0024691358024691466
approach,-0.0024691358024691466,0.0024691358024691466
break,-0.0024691358024691466,0.0024691358024691466
american,-0.0024691358024691466,0.0024691358024691466
angeles,-0.0024691358024691466,0.0024691358024691466
target,-0.0024691358024691466,0.0024691358024691466
technology,-0.0024691358024691466,0.0024691358024691466
trump,-0.0024691358024691466,0.0024691358024691466
tech,-0.0024691358024691466,0.0024691358024691466
business,-0.0024691358024691466,0.0024691358024691466
building,-0.0024691358024691466,0.0024691358024691466
various,-0.0024691358024691466,0.0024691358024691466
won,-0.0024691358024691466,0.0024691358024691466
steel,-0.0024691358024691466,0.0024691358024691466
bureau,-0.0024691358024691466,0.0024691358024691466
spent,-0.0024691358024691466,0.0024691358024691466
access,-0.0024691358024691466,0.0024691358024691466
spot,-0.0024691358024691466,0.0024691358024691466
benefit,-0.0024691358024691466,0.0024691358024691466
state,-0.0024691358024691466,0.0024691358024691466
ap,-4.4408920985006264e-17,4.4408920985006264e-17
hurt,-2.2204460492503132e-17,2.2204460492503132e-17
gift,-2.2204460492503132e-17,2.2204460492503132e-17
lawmaker,-2.2204460492503132e-17,2.2204460492503132e-17
according,-2.2204460492503132e-17,2.2204460492503132e-17
agent,-2.2204460492503132e-17,2.2204460492503132e-17
agenda,-2.2204460492503132e-17,2.2204460492503132e-17
announced,-2.2204460492503132e-17,2.2204460492503132e-17
enforcement,-2.2204460492503132e-17,2.2204460492503132e-17
girl,-2.2204460492503132e-17,2.2204460492503132e-17
billion,-2.2204460492503132e-17,2.2204460492503132e-17
vice,-2.2204460492503132e-17,2.2204460492503132e-17
rep,-2.2204460492503132e-17,2.2204460492503132e-17
com,-2.2204460492503132e-17,2.2204460492503132e-17
county,-2.2204460492503132e-17,2.2204460492503132e-17
feb,-2.2204460492503132e-17,2.2204460492503132e-17
pick,-2.2204460492503132e-17,2.2204460492503132e-17
research,-2.2204460492503132e-17,2.2204460492503132e-17
plan,-2.2204460492503132e-17,2.2204460492503132e-17
path,0.0,0.0
user,0.0,0.0
valuable,0.0,0.0
using,0.0,0.0
pas,0.0,0.0
passed,0.0,0.0
value,0.0,0.0
party,0.0,0.0
past,0.0,0.0
positive,0.0,0.0
page,0.0,0.0
possible,0.0,0.0
palestinian,0.0,0.0
paid,0.0,0.0
potential,0.0,0.0
potentially,0.0,0.0
overall,0.0,0.0
power,0.0,0.0
outside,0.0,0.0
orleans,0.0,0.0
practice,0.0,0.0
pre,0.0,0.0
presidency,0.0,0.0
pandemic,0.0,0.0
position,0.0,0.0
pm,0.0,0.0
portfolio,0.0,0.0
person,0.0,0.0
ultimately,0.0,0.0
personal,0.0,0.0
philadelphia,0.0,0.0
tuition,0.0,0.0
typically,0.0,0.0
policy,0.0,0.0
phone,0.0,0.0
place,0.0,0.0
planning,0.0,0.0
twitter,0.0,0.0
platform,0.0,0.0
play,0.0,0.0
player,0.0,0.0
type,0.0,0.0
period,0.0,0.0
pause,0.0,0.0
performance,0.0,0.0
unclear,0.0,0.0
use,0.0,0.0
pay,0.0,0.0
paye,0.0,0.0
point,0.0,0.0
paying,0.0,0.0
usaid,0.0,0.0
payment,0.0,0.0
update,0.0,0.0
united,0.0,0.0
popular,0.0,0.0
tuesday,0.0,0.0
understand,0.0,0.0
political,0.0,0.0
undergraduate,0.0,0.0
percent,0.0,0.0
vance,0.0,0.0
uncertainty,0.0,0.0
spend,0.0,0.0
option,0.0,0.0
mexico,0.0,0.0
middle,0.0,0.0
worker,0.0,0.0
worked,0.0,0.0
work,0.0,0.0
word,0.0,0.0
mind,0.0,0.0
minister,0.0,0.0
message,0.0,0.0
mission,0.0,0.0
model,0.0,0.0
moment,0.0,0.0
west,0.0,0.0
wednesday,0.0,0.0
money,0.0,0.0
month,0.0,0.0
monthly,0.0,0.0
morning,0.0,0.0
wo,0.0,0.0
workforce,0.0,0.0
member,0.0,0.0
meeting,0.0,0.0
margaret,0.0,0.0
margin,0.0,0.0
yield,0.0,0.0
mark,0.0,0.0
market,0.0,0.0
yes,0.0,0.0
massive,0.0,0.0
matter,0.0,0.0
wrote,0.0,0.0
worth,0.0,0.0
mcmahon,0.0,0.0
worried,0.0,0.0
mean,0.0,0.0
measure,0.0,0.0
median,0.0,0.0
medicaid,0.0,0.0
medical,0.0,0.0
world,0.0,0.0
working,0.0,0.0
website,0.0,0.0
mortgage,0.0,0.0
moving,0.0,0.0
wealth,0.0,0.0
note,0.0,0.0
noted,0.0,0.0
november,0.0,0.0
nse,0.0,0.0
video,0.0,0.0
number,0.0,0.0
obligation,0.0,0.0
offered,0.0,0.0
offering,0.0,0.0
officer,0.0,0.0
official,0.0,0.0
oil,0.0,0.0
old,0.0,0.0
omb,0.0,0.0
ongoing,0.0,0.0
online,0.0,0.0
versus,0.0,0.0
open,0.0,0.0
opportunity,0.0,0.0
north,0.0,0.0
order,0.0,0.0
nonprofit,0.0,0.0
nominee,0.0,0.0
mr,0.0,0.0
multiple,0.0,0.0
nation,0.0,0.0
national,0.0,0.0
near,0.0,0.0
nearly,0.0,0.0
necessary,0.0,0.0
watch,0.0,0.0
war,0.0,0.0
want,0.0,0.0
needed,0.0,0.0
net,0.0,0.0
vought,0.0,0.0
voter,0.0,0.0
view,0.0,0.0
new,0.0,0.0
nfl,0.0,0.0
nigeria,0.0,0.0
night,0.0,0.0
non,0.0,0.0
trying,0.0,0.0
process,0.0,0.0
trillion,0.0,0.0
salary,0.0,0.0
study,0.0,0.0
saturday,0.0,0.0
save,0.0,0.0
saving,0.0,0.0
saw,0.0,0.0
say,0.0,0.0
studentaid,0.0,0.0
success,0.0,0.0
scheduled,0.0,0.0
street,0.0,0.0
scheme,0.0,0.0
scholarship,0.0,0.0
science,0.0,0.0
score,0.0,0.0
season,0.0,0.0
seat,0.0,0.0
second,0.0,0.0
strong,0.0,0.0
sunday,0.0,0.0
safety,0.0,0.0
safe,0.0,0.0
right,0.0,0.0
rise,0.0,0.0
rising,0.0,0.0
risk,0.0,0.0
road,0.0,0.0
robert,0.0,0.0
role,0.0,0.0
room,0.0,0.0
taking,0.0,0.0
rubin,0.0,0.0
taken,0.0,0.0
survey,0.0,0.0
rule,0.0,0.0
ruling,0.0,0.0
sure,0.0,0.0
run,0.0,0.0
supreme,0.0,0.0
super,0.0,0.0
rural,0.0,0.0
sector,0.0,0.0
talk,0.0,0.0
strategy,0.0,0.0
seen,0.0,0.0
situation,0.0,0.0
start,0.0,0.0
star,0.0,0.0
size,0.0,0.0
small,0.0,0.0
social,0.0,0.0
solution,0.0,0.0
son,0.0,0.0
single,0.0,0.0
standard,0.0,0.0
source,0.0,0.0
staff,0.0,0.0
sport,0.0,0.0
south,0.0,0.0
space,0.0,0.0
special,0.0,0.0
specific,0.0,0.0
spokesperson,0.0,0.0
stand,0.0,0.0
simply,0.0,0.0
simple,0.0,0.0
similar,0.0,0.0
self,0.0,0.0
senate,0.0,0.0
story,0.0,0.0
stop,0.0,0.0
senior,0.0,0.0
sense,0.0,0.0
stock,0.0,0.0
serve,0.0,0.0
servicer,0.0,0.0
set,0.0,0.0
share,0.0,0.0
step,0.0,0.0
shared,0.0,0.0
short,0.0,0.0
sign,0.0,0.0
signed,0.0,0.0
stay,0.0,0.0
status,0.0,0.0
significantly,0.0,0.0
seeking,0.0,0.0
try,0.0,0.0
review,0.0,0.0
return,0.0,0.0
proposed,0.0,0.0
track,0.0,0.0
protect,0.0,0.0
protection,0.0,0.0
total,0.0,0.0
tool,0.0,0.0
took,0.0,0.0
providing,0.0,0.0
proposal,0.0,0.0
pslf,0.0,0.0
told,0.0,0.0
pursue,0.0,0.0
thursday,0.0,0.0
qualify,0.0,0.0
qualifying,0.0,0.0
quality,0.0,0.0
quarter,0.0,0.0
question,0.0,0.0
public,0.0,0.0
property,0.0,0.0
promised,0.0,0.0
promise,0.0,0.0
prevent,0.0,0.0
previous,0.0,0.0
price,0.0,0.0
princeton,0.0,0.0
tried,0.0,0.0
private,0.0,0.0
treatment,0.0,0.0
probably,0.0,0.0
treasury,0.0,0.0
transfer,0.0,0.0
processing,0.0,0.0
product,0.0,0.0
production,0.0,0.0
trade,0.0,0.0
professor,0.0,0.0
profit,0.0,0.0
program,0.0,0.0
progress,0.0,0.0
project,0.0,0.0
quickly,0.0,0.0
revenue,0.0,0.0
raise,0.0,0.0
thousand,0.0,0.0
remains,0.0,0.0
taxpayer,0.0,0.0
repayment,0.0,0.0
tax,0.0,0.0
reporter,0.0,0.0
reporting,0.0,0.0
march,0.0,0.0
request,0.0,0.0
remaining,0.0,0.0
require,0.0,0.0
requirement,0.0,0.0
requires,0.0,0.0
reserve,0.0,0.0
resident,0.0,0.0
resource,0.0,0.0
response,0.0,0.0
result,0.0,0.0
retirement,0.0,0.0
required,0.0,0.0
remain,0.0,0.0
tell,0.0,0.0
temporarily,0.0,0.0
ratio,0.0,0.0
reach,0.0,0.0
read,0.0,0.0
ready,0.0,0.0
real,0.0,0.0
tetfund,0.0,0.0
term,0.0,0.0
reason,0.0,0.0
receive,0.0,0.0
received,0.0,0.0
recent,0.0,0.0
recently,0.0,0.0
record,0.0,0.0
red,0.0,0.0
reduce,0.0,0.0
reduction,0.0,0.0
temporary,0.0,0.0
regulatory,0.0,0.0
related,0.0,0.0
range,0.0,0.0
republican,0.0,0.0
leadership,0.0,0.0
man,0.0,0.0
conservative,0.0,0.0
consider,0.0,0.0
considering,0.0,0.0
constitution,0.0,0.0
consumer,0.0,0.0
contact,0.0,0.0
continue,0.0,0.0
continues,0.0,0.0
control,0.0,0.0
corporate,0.0,0.0
cost,0.0,0.0
count,0.0,0.0
country,0.0,0.0
couple,0.0,0.0
course,0.0,0.0
cover,0.0,0.0
coverage,0.0,0.0
covid,0.0,0.0
cr,0.0,0.0
create,0.0,0.0
created,0.0,0.0
connection,0.0,0.0
congressional,0.0,0.0
conference,0.0,0.0
condition,0.0,0.0
cfpb,0.0,0.0
challenge,0.0,0.0
chance,0.0,0.0
change,0.0,0.0
check,0.0,0.0
chief,0.0,0.0
child,0.0,0.0
china,0.0,0.0
choice,0.0,0.0
civil,0.0,0.0
creating,0.0,0.0
claim,0.0,0.0
clear,0.0,0.0
climate,0.0,0.0
collection,0.0,0.0
come,0.0,0.0
coming,0.0,0.0
common,0.0,0.0
company,0.0,0.0
compared,0.0,0.0
complete,0.0,0.0
concern,0.0,0.0
class,0.0,0.0
credit,0.0,0.0
criminal,0.0,0.0
crisis,0.0,0.0
diversity,0.0,0.0
document,0.0,0.0
doe,0.0,0.0
doing,0.0,0.0
dollar,0.0,0.0
domestic,0.0,0.0
managing,0.0,0.0
driven,0.0,0.0
drug,0.0,0.0
eagle,0.0,0.0
district,0.0,0.0
earlier,0.0,0.0
earnings,0.0,0.0
easy,0.0,0.0
ebitda,0.0,0.0
economic,0.0,0.0
economy,0.0,0.0
educational,0.0,0.0
effect,0.0,0.0
egg,0.0,0.0
elect,0.0,0.0
eligibility,0.0,0.0
earn,0.0,0.0
certain,0.0,0.0
director,0.0,0.0
direct,0.0,0.0
critical,0.0,0.0
crore,0.0,0.0
crucial,0.0,0.0
currently,0.0,0.0
cut,0.0,0.0
cutting,0.0,0.0
data,0.0,0.0
date,0.0,0.0
day,0.0,0.0
deal,0.0,0.0
directly,0.0,0.0
death,0.0,0.0
decision,0.0,0.0
deduction,0.0,0.0
default,0.0,0.0
degree,0.0,0.0
demand,0.0,0.0
democracy,0.0,0.0
development,0.0,0.0
did,0.0,0.0
different,0.0,0.0
difficult,0.0,0.0
december,0.0,0.0
ceo,0.0,0.0
central,0.0,0.0
center,0.0,0.0
ai,0.0,0.0
aim,0.0,0.0
air,0.0,0.0
allow,0.0,0.0
allowed,0.0,0.0
allowing,0.0,0.0
allows,0.0,0.0
announcement,0.0,0.0
annual,0.0,0.0
answer,0.0,0.0
ahead,0.0,0.0
application,0.0,0.0
approved,0.0,0.0
art,0.0,0.0
article,0.0,0.0
ask,0.0,0.0
asked,0.0,0.0
asset,0.0,0.0
assistance,0.0,0.0
associated,0.0,0.0
association,0.0,0.0
attack,0.0,0.0
apply,0.0,0.0
attorney,0.0,0.0
agriculture,0.0,0.0
agreement,0.0,0.0
able,0.0,0.0
academic,0.0,0.0
acceptance,0.0,0.0
account,0.0,0.0
act,0.0,0.0
acting,0.0,0.0
activity,0.0,0.0
actually,0.0,0.0
ad,0.0,0.0
add,0.0,0.0
agricultural,0.0,0.0
added,0.0,0.0
addition,0.0,0.0
additional,0.0,0.0
address,0.0,0.0
administrative,0.0,0.0
advantage,0.0,0.0
affect,0.0,0.0
affected,0.0,0.0
affordable,0.0,0.0
agency,0.0,0.0
ago,0.0,0.0
adding,0.0,0.0
elon,0.0,0.0
authority,0.0,0.0
avoid,0.0,0.0
budget,0.0,0.0
build,0.0,0.0
burden,0.0,0.0
buy,0.0,0.0
buyback,0.0,0.0
ca,0.0,0.0
california,0.0,0.0
called,0.0,0.0
calling,0.0,0.0
came,0.0,0.0
brought,0.0,0.0
campus,0.0,0.0
capital,0.0,0.0
car,0.0,0.0
card,0.0,0.0
care,0.0,0.0
career,0.0,0.0
case,0.0,0.0
cash,0.0,0.0
category,0.0,0.0
cbs,0.0,0.0
cent,0.0,0.0
canada,0.0,0.0
average,0.0,0.0
broad,0.0,0.0
brennan,0.0,0.0
away,0.0,0.0
balance,0.0,0.0
bank,0.0,0.0
bankruptcy,0.0,0.0
based,0.0,0.0
basis,0.0,0.0
began,0.0,0.0
begin,0.0,0.0
believe,0.0,0.0
best,0.0,0.0
bring,0.0,0.0
better,0.0,0.0
biggest,0.0,0.0
bird,0.0,0.0
black,0.0,0.0
block,0.0,0.0
blocked,0.0,0.0
blue,0.0,0.0
body,0.0,0.0
boost,0.0,0.0
bowl,0.0,0.0
brand,0.0,0.0
big,0.0,0.0
email,0.0,0.0
drive,0.0,0.0
high,0.0,0.0
idr,0.0,0.0
immediately,0.0,0.0
important,0.0,0.0
improve,0.0,0.0
include,0.0,0.0
included,0.0,0.0
includes,0.0,0.0
including,0.0,0.0
income,0.0,0.0
increase,0.0,0.0
increased,0.0,0.0
increasing,0.0,0.0
independent,0.0,0.0
india,0.0,0.0
industry,0.0,0.0
inflation,0.0,0.0
information,0.0,0.0
infrastructure,0.0,0.0
initiative,0.0,0.0
innovation,0.0,0.0
instead,0.0,0.0
idea,0.0,0.0
icr,0.0,0.0
housing,0.0,0.0
household,0.0,0.0
government,0.0,0.0
governor,0.0,0.0
graduate,0.0,0.0
graduation,0.0,0.0
grant,0.0,0.0
green,0.0,0.0
group,0.0,0.0
growth,0.0,0.0
guidance,0.0,0.0
half,0.0,0.0
insurance,0.0,0.0
hand,0.0,0.0
hard,0.0,0.0
hearing,0.0,0.0
help,0.0,0.0
employer,0.0,0.0
hit,0.0,0.0
hold,0.0,0.0
hope,0.0,0.0
host,0.0,0.0
hostage,0.0,0.0
hour,0.0,0.0
happen,0.0,0.0
got,0.0,0.0
international,0.0,0.0
investigation,0.0,0.0
level,0.0,0.0
likely,0.0,0.0
limit,0.0,0.0
limited,0.0,0.0
line,0.0,0.0
list,0.0,0.0
little,0.0,0.0
live,0.0,0.0
living,0.0,0.0
local,0.0,0.0
location,0.0,0.0
long,0.0,0.0
longer,0.0,0.0
looking,0.0,0.0
lose,0.0,0.0
lost,0.0,0.0
love,0.0,0.0
lower,0.0,0.0
major,0.0,0.0
make,0.0,0.0
making,0.0,0.0
letter,0.0,0.0
let,0.0,0.0
lender,0.0,0.0
leave,0.0,0.0
investment,0.0,0.0
investor,0.0,0.0
israel,0.0,0.0
issue,0.0,0.0
issued,0.0,0.0
item,0.0,0.0
john,0.0,0.0
kansa,0.0,0.0
kid,0.0,0.0
kind,0.0,0.0
interview,0.0,0.0
know,0.0,0.0
lakh,0.0,0.0
lamar,0.0,0.0
land,0.0,0.0
late,0.0,0.0
latest,0.0,0.0
law,0.0,0.0
lawsuit,0.0,0.0
leader,0.0,0.0
league,0.0,0.0
learning,0.0,0.0
known,0.0,0.0
gop,0.0,0.0
yoy,0.0,0.0
filing,0.0,0.0
face,0.0,0.0
fiscal,0.0,0.0
florida,0.0,0.0
focus,0.0,0.0
experience,0.0,0.0
focused,0.0,0.0
expense,0.0,0.0
expected,0.0,0.0
expect,0.0,0.0
existing,0.0,0.0
food,0.0,0.0
forbearance,0.0,0.0
force,0.0,0.0
foreign,0.0,0.0
example,0.0,0.0
form,0.0,0.0
forward,0.0,0.0
firm,0.0,0.0
event,0.0,0.0
financial,0.0,0.0
finance,0.0,0.0
fan,0.0,0.0
farmer,0.0,0.0
fall,0.0,0.0
fear,0.0,0.0
fafsa,0.0,0.0
faculty,0.0,0.0
feature,0.0,0.0
federal,0.0,0.0
fee,0.0,0.0
field,0.0,0.0
factor,0.0,0.0
fight,0.0,0.0
figure,0.0,0.0
file,0.0,0.0
filed,0.0,0.0
fact,0.0,0.0
good,0.0,0.0
facility,0.0,0.0
estimate,0.0,0.0
family,0.0,0.0
funding,0.0,0.0
giving,0.0,0.0
energy,0.0,0.0
endowment,0.0,0.0
fund,0.0,0.0
estate,0.0,0.0
future,0.0,0.0
engineering,0.0,0.0
gain,0.0,0.0
getting,0.0,0.0
game,0.0,0.0
ended,0.0,0.0
gaza,0.0,0.0
gen,0.0,0.0
gender,0.0,0.0
end,0.0,0.0
general,0.0,0.0
fully,0.0,0.0
enrolled,0.0,0.0
especially,0.0,0.0
employment,0.0,0.0
fourth,0.0,0.0
going,0.0,0.0
equity,0.0,0.0
environment,0.0,0.0
global,0.0,0.0
generation,0.0,0.0
goal,0.0,0.0
ensure,0.0,0.0
enrollment,0.0,0.0
free,0.0,0.0
freeze,0.0,0.0
friday,0.0,0.0
entire,0.0,0.0
dei,0.0024691358024691024,0.0024691358024691024
jan,0.0024691358024691024,0.0024691358024691024
gov,0.0024691358024691024,0.0024691358024691024
illegal,0.0024691358024691024,0.0024691358024691024
final,0.0024691358024691024,0.0024691358024691024
tip,0.0024691358024691024,0.0024691358024691024
executive,0.0024691358024691024,0.0024691358024691024
department,0.0024691358024691024,0.0024691358024691024
sen,0.0024691358024691024,0.0024691358024691024
reform,0.0024691358024691245,0.0024691358024691245
virginia,0.0024691358024691245,0.0024691358024691245
largest,0.0024691358024691245,0.0024691358024691245
regulation,0.0024691358024691245,0.0024691358024691245
vote,0.0024691358024691245,0.0024691358024691245
wing,0.0024691358024691245,0.0024691358024691245
memo,0.0024691358024691245,0.0024691358024691245
light,0.0024691358024691245,0.0024691358024691245
amazon,0.0024691358024691245,0.0024691358024691245
college,0.0024691358024691245,0.0024691358024691245
release,0.0024691358024691245,0.0024691358024691245
parent,0.0024691358024691245,0.0024691358024691245
friend,0.0024691358024691245,0.0024691358024691245
previously,0.0024691358024691245,0.0024691358024691245
content,0.0024691358024691245,0.0024691358024691245
university,0.0024691358024691245,0.0024691358024691245
teacher,0.0024691358024691245,0.0024691358024691245
borrower,0.0024691358024691245,0.0024691358024691245
border,0.0024691358024691245,0.0024691358024691245
book,0.0024691358024691245,0.0024691358024691245
thought,0.0024691358024691245,0.0024691358024691245
higher,0.0024691358024691245,0.0024691358024691245
crime,0.0024691358024691245,0.0024691358024691245
supply,0.0024691358024691245,0.0024691358024691245
school,0.0024691358024691245,0.0024691358024691245
post,0.0024691358024691245,0.0024691358024691245
transgender,0.0024691358024691245,0.0024691358024691245
attempt,0.0024691358024691245,0.0024691358024691245
irs,0.0024691358024691245,0.0024691358024691245
blagojevich,0.0024691358024691245,0.0024691358024691245
citizen,0.0024691358024691245,0.0024691358024691245
musk,0.004938271604938227,0.004938271604938227
service,0.004938271604938249,0.004938271604938249
ice,0.004938271604938249,0.004938271604938249
september,0.004938271604938249,0.004938271604938249
york,0.004938271604938249,0.004938271604938249
immigration,0.004938271604938249,0.004938271604938249
photo,0.004938271604938249,0.004938271604938249
daily,0.004938271604938249,0.004938271604938249
washington,0.004938271604938249,0.004938271604938249
relief,0.004938271604938249,0.004938271604938249
legislation,0.004938271604938249,0.004938271604938249
forgiveness,0.007407407407407374,0.007407407407407374
